"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-miR-675-5p",15.8723783712082,-0.946792590469829,0.649756826595036,-1.45714912366734,0.145075220855384,NA
"hsa-miR-370",1.4131724672427,-0.892954905650359,1.91300162883114,-0.466782093748641,0.64065578823282,NA
"hsa-miR-199a-5p",39.7741315964332,-2.41437481781823,0.663327888171311,-3.63979091015497,0.00027285951562817,NA
"hsa-miR-5680",0.136097139629343,-1.03677459764688,4.0804728567969,-0.254081973837888,0.799432229288097,NA
"hsa-miR-4455",1.35062351757414,-1.04679535363267,1.78540053911845,-0.586308411304459,0.55766827960415,NA
"hsa-miR-3682-3p",0.116224038178668,0.886778753995606,4.0804728567969,0.217322546949059,0.827956987034761,NA
"hsa-miR-3189-3p",0.668127096428253,-2.96278377690508,2.94296006470725,-1.00673597730243,0.314061668195678,NA
"hsa-miR-302b-5p",0,NA,NA,NA,NA,NA
"hsa-miR-623",0,NA,NA,NA,NA,NA
"hsa-miR-657",0.273969917240542,-1.03677459764688,4.0804728567969,-0.254081973837888,0.799432229288097,NA
"hsa-miR-4689",1.11776806890165,2.24435249952795,2.14596107318626,1.04584958579682,0.295630483437796,NA
"hsa-miR-939-3p",0.542848005552832,1.20506096589284,2.88234483518045,0.41808355169183,0.675886030493627,NA
"hsa-miR-136-3p",3.63514543838182,-1.63321385018422,1.4104185466354,-1.15796396330743,0.246878742849431,NA
"hsa-miR-519a-3p",0,NA,NA,NA,NA,NA
"hsa-miR-5003-3p",0.578190545576806,-1.10161208646624,2.89140776583133,-0.380995063886988,0.703206911261749,NA
"hsa-miR-580",2.49045227371311,-0.588259827456173,1.36826117289504,-0.429932412838625,0.667244806644915,NA
"hsa-miR-3135b",0,NA,NA,NA,NA,NA
"hsa-miR-600",1.80823664630295,-0.166489589443854,1.66363140366516,-0.100076007868726,0.920283982641089,NA
"hsa-miR-371a-3p",0,NA,NA,NA,NA,NA
"hsa-miR-129-1-3p",1.40699316638347,-0.879160904988675,1.86629166847983,-0.471073691126097,0.637588111908983,NA
"hsa-miR-586",0.382239016578123,-0.810977677858816,3.25092087591681,-0.249460909327764,0.80300427505851,NA
"hsa-miR-876-5p",0,NA,NA,NA,NA,NA
"hsa-miR-3145-5p",0.86076243448054,0.126516103632827,2.23044229120379,0.0567224286105806,0.95476630732941,NA
"hsa-miR-4664-5p",0.512156855348234,-1.27557600269349,2.93452051456396,-0.434679531583722,0.663795057519627,NA
"hsa-miR-4436b-3p",0.96660886301416,-1.13655427298124,2.03763823288678,-0.557780205846969,0.576994480817636,NA
"hsa-miR-3150a-5p",7.46979575915313,0.525774991171826,0.749440363667136,0.701556810470044,0.482955594018518,NA
"hsa-miR-3692-3p",0.382239016578123,-0.810977677858816,3.25092087591681,-0.249460909327764,0.80300427505851,NA
"hsa-miR-582-5p",20.7447358243655,-0.0610569914583994,0.48756422434658,-0.125228612784759,0.900342565815474,NA
"hsa-miR-1470",0,NA,NA,NA,NA,NA
"hsa-miR-543",42.4698728972206,-0.140142919545374,0.388640763606867,-0.360597581799567,0.718400297311283,NA
"hsa-miR-4419b",0,NA,NA,NA,NA,NA
"hsa-miR-4291",0,NA,NA,NA,NA,NA
"hsa-miR-766-5p",8.90523582501,0.868435247311575,0.707046154573287,1.22825821439576,0.219350051618977,NA
"hsa-miR-151b",21.6994664233138,-0.472941050035553,0.559443837905566,-0.845377172811733,0.397900285445641,NA
"hsa-miR-208a",0,NA,NA,NA,NA,NA
"hsa-miR-3689a-5p",0,NA,NA,NA,NA,NA
"hsa-miR-1228-3p",1.50706031941783,-0.762654405365655,1.94114235378532,-0.392889477620455,0.694401113594464,NA
"hsa-miR-4721",0.708108384346917,-1.58866118424874,2.68610931021141,-0.591435790870219,0.554228465333427,NA
"hsa-miR-491-5p",5.59128140511738,0.557375821896006,0.898534607249131,0.620316476849362,0.535049449176146,NA
"hsa-miR-548al",3.96696387088516,-0.604785922639097,1.04244314469791,-0.580162021991483,0.561805361799258,NA
"hsa-miR-4685-3p",2.26990514255104,-0.0938618543628428,1.48811083629157,-0.0630745049856302,0.949707175938567,NA
"hsa-miR-4744",0.136097139629343,-1.03677459764688,4.0804728567969,-0.254081973837888,0.799432229288097,NA
"hsa-miR-3925-3p",0,NA,NA,NA,NA,NA
"hsa-miR-4286",2.14158704519399,1.65936554127534,1.43087699082124,1.15968427189745,0.246177376059456,NA
"hsa-miR-5585-5p",0.116224038178668,0.886778753995606,4.0804728567969,0.217322546949059,0.827956987034761,NA
"hsa-miR-4652-3p",0.484769254165347,1.01003134486704,3.41859804666923,0.295451916568875,0.767648678644606,NA
"hsa-miR-124-5p",0,NA,NA,NA,NA,NA
"hsa-miR-4449",1.35922548923733,0.0184603659284669,1.82805061081229,0.0100983888625841,0.991942788380119,NA
"hsa-miR-410",11.0632348292455,0.24967049245565,0.615092653451279,0.405907128063961,0.684810840420809,NA
"hsa-miR-196b-3p",10.4994760884422,0.823816107042359,0.676161368625828,1.21837204145012,0.223082624688791,NA
"hsa-miR-641",43.6709658066888,0.255614419855841,0.397224165242563,0.643501685502318,0.519898621434059,NA
"hsa-miR-320e",8.89925324740485,0.652177168807785,0.69635755851078,0.936555022397577,0.348987497136399,NA
"hsa-miR-4804-3p",0,NA,NA,NA,NA,NA
"hsa-miR-1285-3p",2.20878738468192,0.0324624624838935,1.32843920105939,0.0244365436205177,0.98050439942742,NA
"hsa-miR-548d-3p",0.770657334015477,-1.0916076686329,2.57483319974355,-0.423952770510193,0.671600257782534,NA
"hsa-miR-494",9.78831967504759,-0.860457663952186,0.723566217812405,-1.18918993558551,0.234364934045938,NA
"hsa-miR-4690-5p",0,NA,NA,NA,NA,NA
"hsa-miR-548az-5p",0.833374833297653,1.9697649833622,2.49372936695343,0.789887230533221,0.429593629481836,NA
"hsa-miR-4717-5p",0.448272706806694,-0.0749913345431096,3.56416304521423,-0.0210403771072718,0.983213446522564,NA
"hsa-miR-1343",14.3732432427839,0.363612434691847,0.567399851016846,0.640839848724338,0.521626739908004,NA
"hsa-miR-3678-3p",1.4089668115017,1.8477794479457,1.91452325365004,0.965138158767677,0.334475616478892,NA
"hsa-miR-3194-5p",0,NA,NA,NA,NA,NA
"hsa-miR-3591-3p",34.2990919252612,-2.29187019687708,0.662967374058908,-3.45698791004675,0.000546249355487811,NA
"hsa-miR-4706",0.174302789566153,0.886778753995606,4.0804728567969,0.217322546949059,0.827956987034761,NA
"hsa-miR-4725-3p",1.02141713217366,0.777174675631674,2.00208984671302,0.388181717672471,0.697881561653921,NA
"hsa-miR-1260a",9.53170960882236,0.354717886775308,0.656952639304328,0.539944381913029,0.58923538924256,NA
"hsa-miR-5692c",0,NA,NA,NA,NA,NA
"hsa-miR-3591-5p",0.259835677540223,-1.7417433463997,4.04254346511882,-0.430853338109626,0.66657501378591,NA
"hsa-miR-503-3p",1.97636013500987,0.0770607617728241,1.46646635818305,0.0525486052529034,0.958091567413691,NA
"hsa-miR-376a-3p",3.3767041481631,0.119939849399178,1.19415314581134,0.100439252553061,0.91999560827611,NA
"hsa-miR-5000-5p",5.44450787411836,-0.35941255772929,0.917818653827029,-0.391594304856027,0.69535799657985,NA
"hsa-miR-4457",0.839159403766421,0.035235676287671,2.24037357858269,0.0157275896415284,0.987451716366305,NA
"hsa-miR-125b-2-3p",6.92433358480971,-6.24817605856459,1.4678810267165,-4.2565956946396,2.07563216746415e-05,NA
"hsa-miR-3680-3p",0.644916977345894,0.236367160023301,2.51454382671535,0.0940000160315589,0.925109144002447,NA
"hsa-miR-874",5.88579917736021,0.013420026743583,0.913055176041485,0.014697936220859,0.988273165838584,NA
"hsa-miR-2392",0.129917838770111,-1.03677459764688,4.0804728567969,-0.254081973837888,0.799432229288097,NA
"hsa-miR-323b-3p",5.73964403649573,0.688320708162745,0.886955983100005,0.776048328528087,0.437720451079566,NA
"hsa-miR-4784",0,NA,NA,NA,NA,NA
"hsa-miR-1273c",1.26755900912244,0.542850928169966,1.7164711555907,0.316259860471208,0.751805275400619,NA
"hsa-miR-5690",2.77657543858056,-0.18177426475892,1.19817784517532,-0.151708918246875,0.879416522853372,NA
"hsa-miR-4489",1.5103516283311,-1.23329131167339,1.91780141876852,-0.643075607100823,0.520175041551239,NA
"hsa-miR-4431",0.788969055816325,-0.0377285655717241,2.4110317427519,-0.0156483072797132,0.987514966754915,NA
"hsa-miR-378f",1.46924939987148,-0.289117204749513,1.61634442899325,-0.178871037362743,0.858038964827425,NA
"hsa-miR-183-3p",33.9822188654638,0.394682140741093,0.420971065728717,0.937551705739877,0.348474840012249,NA
"hsa-miR-194-3p",29.5199283746067,-1.21568112796816,0.427864410146917,-2.84127658000517,0.00449333241289761,NA
"hsa-miR-548f",0.174302789566153,0.886778753995606,4.0804728567969,0.217322546949059,0.827956987034761,NA
"hsa-miR-2276",12.3342884493871,0.467387053732011,0.600414678806552,0.778440418313955,0.436309418847202,NA
"hsa-miR-223-5p",0.136097139629343,-1.03677459764688,4.0804728567969,-0.254081973837888,0.799432229288097,NA
"hsa-miR-4640-3p",2.8508286101903,1.33203767977632,1.23315058406658,1.08019060850107,0.280057309614651,NA
"hsa-miR-4680-5p",2.84265483752754,-0.330350965672883,1.1759180478432,-0.280930262341659,0.778763888959148,NA
"hsa-miR-147b",26.6084342771143,-1.07894873743651,0.448783960893056,-2.404160646226,0.0162096482686313,NA
"hsa-miR-1914-3p",0.320823247558955,1.77185757596433,3.93032857914454,0.450816653184244,0.652121697843804,NA
"hsa-miR-379-5p",42.7965342680935,-0.264549254397664,0.437569695745998,-0.604587696473456,0.5454529836923,NA
"hsa-miR-3676-5p",0.273969917240542,-1.03677459764688,4.0804728567969,-0.254081973837888,0.799432229288097,NA
"hsa-miR-3126-5p",0.512156855348234,-1.27557600269349,2.93452051456396,-0.434679531583722,0.663795057519627,NA
"hsa-miR-4758-5p",0.389753516310334,-2.18838455927955,4.02100510978819,-0.54423819406557,0.586277572010677,NA
"hsa-miR-149-3p",0.71959834795607,1.6301326383038,2.68854298892038,0.606325673430427,0.544298513607846,NA
"hsa-miR-5708",0,NA,NA,NA,NA,NA
"hsa-miR-6715a-3p",0.546164196499228,-2.59494099162971,3.23718168961167,-0.801604988671796,0.42278149098294,NA
"hsa-miR-573",18.3350870345642,-0.963963764158769,0.551508606733709,-1.74786712734695,0.0804870382251538,NA
"hsa-miR-1236-3p",2.37559650120115,0.868809038299331,1.37473392311985,0.631983414163257,0.527397715142879,NA
"hsa-miR-4680-3p",0.894769775631534,-0.632808850800042,2.50784984689852,-0.252331235692856,0.800785046486416,NA
"hsa-miR-660-3p",14.59658967566,-0.336914399859404,0.563866078750361,-0.597507834849851,0.550168377655351,NA
"hsa-miR-4757-3p",0,NA,NA,NA,NA,NA
"hsa-miR-4731-3p",0.39019395541921,-0.0749921740962039,3.7397621466997,-0.0200526587399104,0.984001365395049,NA
"hsa-miR-4645-5p",0.39019395541921,-0.0749921740962039,3.7397621466997,-0.0200526587399104,0.984001365395049,NA
"hsa-miR-3160-5p",0.498463054756791,-0.212884884105882,2.98619321960564,-0.071289721880085,0.943167175168734,NA
"hsa-miR-765",0.409198418760574,2.09313292317433,4.01499876013856,0.521328410846658,0.602138012612229,NA
"hsa-miR-628-3p",13.0708497962803,-0.0679901997097979,0.584255858720798,-0.116370591231484,0.907358841812212,NA
"hsa-miR-3687",29.7052520962947,0.169095658154716,0.387177516717842,0.436739353018644,0.662300386031904,NA
"hsa-miR-4511",1.8647748447259,1.20982269621582,1.52999132642142,0.790738271076049,0.429096738185356,NA
"hsa-miR-3131",1.64795585231501,-0.061503354423942,1.63319797513136,-0.0376582357806287,0.96996017537776,NA
"hsa-miR-197-5p",1.18158568203949,0.839862851521225,1.82534527278485,0.460111773943942,0.645435993396816,NA
"hsa-miR-34b-3p",10.5338442042898,-1.50491900865698,0.789631979776646,-1.90584860694556,0.0566698504879005,NA
"hsa-miR-5586-5p",0,NA,NA,NA,NA,NA
"hsa-miR-6715b-3p",6.28871745344246,-0.979437426775703,0.828737966847571,-1.18184210927535,0.237268355836193,NA
"hsa-miR-4714-5p",0.136097139629343,-1.03677459764688,4.0804728567969,-0.254081973837888,0.799432229288097,NA
"hsa-miR-4654",1.0351109327651,-0.0802262908109297,1.86749417895145,-0.0429593257720219,0.965733957232649,NA
"hsa-miR-188-3p",3.85814497127361,-0.164156750202533,1.04950222343084,-0.156413913698917,0.875706770611056,NA
"hsa-miR-550b-2-5p",5.6954730263681,-0.372664262369843,0.85234653456694,-0.437221537551257,0.661950691651819,NA
"hsa-miR-4527",0,NA,NA,NA,NA,NA
"hsa-miR-2117",0.136097139629343,-1.03677459764688,4.0804728567969,-0.254081973837888,0.799432229288097,NA
"hsa-miR-2355-3p",13.0934635685648,-0.955519535267601,0.589413374749968,-1.62113649978326,0.104988367602088,NA
"hsa-miR-599",0,NA,NA,NA,NA,NA
"hsa-miR-548u",14.6818883606828,0.403976803642627,0.591035457436101,0.683506883656472,0.494286601962139,NA
"hsa-miR-5697",2.42594721400426,-0.682006806351951,1.48786951306259,-0.458378103969701,0.646680819850446,NA
"hsa-miR-3692-5p",0.600926756940317,1.36170060489774,2.80773975946944,0.484981060052038,0.627689780659437,NA
"hsa-miR-4682",0.675213397160029,0.341046861557791,2.74722121616644,0.124142482429463,0.90120246218537,NA
"hsa-miR-4519",0,NA,NA,NA,NA,NA
"hsa-miR-548v",0.684036974110426,-2.87536295499018,3.02996291885272,-0.94897628518798,0.342632673585799,NA
"hsa-miR-3661",3.46506178428677,-0.936935562948976,1.13080571578216,-0.828555736739368,0.407355843503711,NA
"hsa-miR-4791",9.1357102562491,0.498836989781809,0.667313775211526,0.747529885208329,0.454743770176239,NA
"hsa-miR-4638-3p",1.42352925020246,-0.394195709050462,1.62217268861848,-0.243004774902343,0.808001698471366,NA
"hsa-miR-214-5p",3.34814500456759,-1.349377778629,1.19537785850564,-1.12882949021314,0.258969769696153,NA
"hsa-miR-4666a-5p",0,NA,NA,NA,NA,NA
"hsa-miR-4632-5p",0.348605579132306,1.88929812433007,4.03107984299086,0.468682883474793,0.639296323376304,NA
"hsa-miR-190b",33.5018347922722,0.0832860414680743,0.392619626272402,0.212129083456184,0.832006330666523,NA
"hsa-miR-4673",0.273969917240542,-1.03677459764688,4.0804728567969,-0.254081973837888,0.799432229288097,NA
"hsa-miR-885-3p",0.478569126620829,-0.07499102495651,3.49718605123094,-0.0214432471872964,0.982892075219765,NA
"hsa-miR-3199",0.304220628336264,-0.0749937211741276,4.043419581894,-0.0185471034245225,0.985202400918284,NA
"hsa-miR-3912",21.8972806620586,0.486056383938988,0.442003783842266,1.09966566284519,0.271477820834398,NA
"hsa-miR-643",8.94532446389751,-0.142697157676863,0.671951824160492,-0.212362185124124,0.831824484836186,NA
"hsa-miR-4484",1.60207605727284,0.507053937251652,1.54149208186287,0.328937101408191,0.742203230449168,NA
"hsa-miR-4676-3p",2.44010228038987,-0.252328026975465,1.29439797110462,-0.194938521697567,0.845441076695497,NA
"hsa-miR-579",7.55739242579996,-0.108010700561674,0.846342080666784,-0.127620619403183,0.898449212640086,NA
"hsa-miR-520f",0,NA,NA,NA,NA,NA
"hsa-miR-605",2.00747948421491,-0.574886821884025,1.59242158197869,-0.361014211556773,0.718088823223798,NA
"hsa-miR-2277-3p",3.3903138782729,-1.34834024841701,1.14503120358269,-1.17755764576388,0.23897300341227,NA
"hsa-miR-3162-5p",0.174302789566153,0.886778753995606,4.0804728567969,0.217322546949059,0.827956987034761,NA
"hsa-miR-551b-3p",1.06827046249207,2.35680871741992,2.11255974947853,1.11561754312591,0.264585879540955,NA
"hsa-miR-4728-5p",1.2865634724638,1.68662774415155,1.85145351877786,0.910974932422221,0.362308581831005,NA
"hsa-miR-23c",11.0292099530165,-0.0365809777408838,0.636300788441097,-0.0574900713709711,0.954154814927221,NA
"hsa-miR-4717-3p",0.448272706806694,-0.0749913345431096,3.56416304521423,-0.0210403771072718,0.983213446522564,NA
"hsa-miR-520c-3p",0,NA,NA,NA,NA,NA
"hsa-miR-6514-5p",8.37033786514499,-0.294870265031422,0.710650136469959,-0.414930286928731,0.678192937448806,NA
"hsa-miR-509-3p",26.4670465469851,-0.334325535853093,0.445227625989239,-0.750909234597167,0.452707282357523,NA
"hsa-miR-3621",0,NA,NA,NA,NA,NA
"hsa-miR-4722-3p",0.174302789566153,0.886778753995606,4.0804728567969,0.217322546949059,0.827956987034761,NA
"hsa-miR-4508",2.54283329657901,-1.9691157262936,1.71247716938249,-1.14986392899104,0.250199919571012,NA
"hsa-miR-4782-5p",0.266014978399455,-1.76420648246619,4.04130873127327,-0.436543357554956,0.662442548752894,NA
"hsa-miR-708-3p",2.90049850389771,-1.29556318494503,1.2523683908514,-1.03449048571424,0.300906922385019,NA
"hsa-miR-548ae",0,NA,NA,NA,NA,NA
"hsa-miR-384",0,NA,NA,NA,NA,NA
"hsa-miR-653",7.73939877373361,-0.562604269322864,0.816623888000361,-0.688939274970873,0.490861482447571,NA
"hsa-miR-154-5p",0.450741086329067,0.805069387947085,3.10389997538072,0.259373496031661,0.795347077249352,NA
"hsa-miR-449b-3p",0.24614187694878,-0.074993918218025,4.0804728567969,-0.0183787322817517,0.985336718758388,NA
"hsa-miR-4699-3p",0.129917838770111,-1.03677459764688,4.0804728567969,-0.254081973837888,0.799432229288097,NA
"hsa-miR-3617-3p",0.478523417902417,0.922826170373461,3.46513804068234,0.266317289394838,0.789994858758106,NA
"hsa-miR-4802-5p",2.10138692345365,-1.2003656635977,1.41539466456449,-0.848078414911256,0.396394301774269,NA
"hsa-miR-127-3p",19.072861802232,-2.43164512082866,0.844093175111879,-2.88077808531785,0.00396694835655264,NA
"hsa-miR-2681-5p",0.174302789566153,0.886778753995606,4.0804728567969,0.217322546949059,0.827956987034761,NA
"hsa-miR-654-3p",15.03766101695,0.0507775168034629,0.660922249627389,0.076828275689145,0.938760156464982,NA
"hsa-miR-5004-3p",0.64164649511791,2.77258546176477,3.02049950827959,0.917922831692156,0.358659267521483,NA
"hsa-miR-4679",0.272194279258686,-1.78633485500879,4.04010929925065,-0.442150130774956,0.658380570213006,NA
"hsa-miR-584-3p",3.73700500073549,-0.40743517489698,1.05266051324886,-0.387052777005476,0.698717136600089,NA
"hsa-miR-3614-5p",3.32506060933745,1.23027778755184,1.35537827026331,0.90770068736075,0.364036380704084,NA
"hsa-miR-4655-5p",0.116224038178668,0.886778753995606,4.0804728567969,0.217322546949059,0.827956987034761,NA
"hsa-miR-508-3p",42.4997434386173,-0.764047969185292,0.368798764200082,-2.0717205244505,0.0382915121278021,NA
"hsa-miR-4762-5p",0.174302789566153,0.886778753995606,4.0804728567969,0.217322546949059,0.827956987034761,NA
"hsa-miR-718",0,NA,NA,NA,NA,NA
"hsa-miR-500b",0.576414907594951,-1.29844280293145,2.83016784203638,-0.458786501509106,0.646387489092516,NA
"hsa-miR-3157-3p",1.72605831103851,2.20206231776399,1.92218702753232,1.1456025278617,0.251959650850742,NA
"hsa-miR-26a-1-3p",3.01587473065236,-0.029713559075705,1.23755206074249,-0.0240099467475152,0.980844674637955,NA
"hsa-miR-1294",3.76680668614549,0.396819972052168,1.02631702339418,0.386644636118211,0.699019308211986,NA
"hsa-miR-6501-5p",1.33641010054544,3.84990483976625,2.35796739805403,1.63272182768238,0.102527514530566,NA
"hsa-miR-4433-5p",0.39019395541921,-0.0749921740962039,3.7397621466997,-0.0200526587399104,0.984001365395049,NA
"hsa-miR-5696",3.23284879294675,-0.389546724121698,1.13672994627471,-0.342690649963363,0.731831197519514,NA
"hsa-miR-3157-5p",2.125050961375,1.1799365486299,1.39242243413484,0.847398404179714,0.396773093688808,NA
"hsa-miR-122-3p",0.259835677540223,-1.7417433463997,4.04254346511882,-0.430853338109626,0.66657501378591,NA
"hsa-miR-4774-3p",0,NA,NA,NA,NA,NA
"hsa-miR-154-3p",1.53355316083661,-0.734227066983982,1.75092036935901,-0.419337783621064,0.67496928679133,NA
"hsa-miR-769-3p",55.5264284620688,-0.00275247168560567,0.335188362639673,-0.00821171613456214,0.993448072113861,NA
"hsa-miR-3168",0.362365915127448,0.505097564626726,3.79728430596085,0.133015472092474,0.894181144272168,NA
"hsa-miR-4520b-5p",0.677857673251195,-2.86241717383102,3.03762491092363,-0.942320812400986,0.346028415793368,NA
"hsa-miR-4665-5p",0.273969917240542,-1.03677459764688,4.0804728567969,-0.254081973837888,0.799432229288097,NA
"hsa-miR-4750-3p",0.272194279258686,-1.78633485500879,4.04010929925065,-0.442150130774956,0.658380570213006,NA
"hsa-miR-302a-3p",14.3817704245808,-1.69774829926915,0.59504701703896,-2.8531330309282,0.00432904949509234,NA
"hsa-miR-4677-5p",5.58941639485029,-0.950239104033954,0.913896975970439,-1.039766110425,0.298448577573428,NA
"hsa-miR-3129-5p",0,NA,NA,NA,NA,NA
"hsa-miR-512-3p",0,NA,NA,NA,NA,NA
"hsa-miR-4454",0,NA,NA,NA,NA,NA
"hsa-miR-487b",4.69199371229011,-0.576017938848747,0.958501103375737,-0.60095699088929,0.54786863285087,NA
"hsa-miR-1910",11.0795275990259,-0.836608072718203,0.645770520057705,-1.29551914609457,0.195141200928999,NA
"hsa-miR-3132",0.129917838770111,-1.03677459764688,4.0804728567969,-0.254081973837888,0.799432229288097,NA
"hsa-miR-610",0.24614187694878,-0.074993918218025,4.0804728567969,-0.0183787322817517,0.985336718758388,NA
"hsa-miR-3924",0,NA,NA,NA,NA,NA
"hsa-miR-5692b",0,NA,NA,NA,NA,NA
"hsa-miR-504",0.116224038178668,0.886778753995606,4.0804728567969,0.217322546949059,0.827956987034761,NA
"hsa-miR-612",0,NA,NA,NA,NA,NA
"hsa-miR-541-3p",0.578190545576806,-1.10161208646624,2.89140776583133,-0.380995063886988,0.703206911261749,NA
"hsa-miR-4503",0.136097139629343,-1.03677459764688,4.0804728567969,-0.254081973837888,0.799432229288097,NA
"hsa-miR-150-3p",0.799392374179784,1.49337321702248,2.63169268730628,0.567457296296647,0.570403531886629,NA
"hsa-miR-548aq-5p",0,NA,NA,NA,NA,NA
"hsa-miR-4999-3p",0.891058854294674,0.165304683472699,2.04659292386027,0.0807706708771875,0.935624333088494,NA
"hsa-miR-3130-5p",3.86718409043834,1.31200177419172,1.20347919545993,1.09017403802341,0.275636487319461,NA
"hsa-miR-497-3p",0,NA,NA,NA,NA,NA
"hsa-miR-1258",0.174302789566153,0.886778753995606,4.0804728567969,0.217322546949059,0.827956987034761,NA
"hsa-miR-6506-5p",0,NA,NA,NA,NA,NA
"hsa-miR-3138",1.88883277523228,-1.74661902921979,1.55375197377882,-1.12412988604089,0.260957928403035,NA
"hsa-miR-676-3p",6.84238808323885,-0.00369228552772536,0.844050325391985,-0.00437448504745333,0.99650967705105,NA
"hsa-miR-4662b",12.609698151838,0.513285571993137,0.667585874175007,0.768868233809542,0.441971536986939,NA
"hsa-miR-3142",0,NA,NA,NA,NA,NA
"hsa-miR-6508-3p",0,NA,NA,NA,NA,NA
"hsa-miR-3181",0.116224038178668,0.886778753995606,4.0804728567969,0.217322546949059,0.827956987034761,NA
"hsa-miR-3927-3p",0,NA,NA,NA,NA,NA
"hsa-miR-6721-5p",3.59588662292943,-0.344577765382525,1.08467186794613,-0.317679268325633,0.750728238672131,NA
"hsa-miR-5193",0.504642355616023,-0.241431125800107,3.37830914205441,-0.0714650778386991,0.943027617315091,NA
"hsa-miR-376b-3p",1.32316938098755,0.0540619545085765,2.021926799035,0.0267378396361225,0.978668832246937,NA
"hsa-miR-4259",0,NA,NA,NA,NA,NA
"hsa-miR-139-3p",4.22768500213278,0.265426459480443,1.14521186116773,0.231770616844465,0.816716180037264,NA
"hsa-miR-4520a-5p",0,NA,NA,NA,NA,NA
"hsa-miR-371a-5p",0,NA,NA,NA,NA,NA
"hsa-miR-491-3p",1.29029522048595,1.72441979982276,1.95041768515198,0.88412846794321,0.376626867196682,NA
"hsa-miR-4778-3p",0,NA,NA,NA,NA,NA
"hsa-miR-4659a-5p",0.259835677540223,-1.7417433463997,4.04254346511882,-0.430853338109626,0.66657501378591,NA
"hsa-miR-4642",0.129917838770111,-1.03677459764688,4.0804728567969,-0.254081973837888,0.799432229288097,NA
"hsa-miR-942",28.9311144346226,-0.332790823242906,0.420560494476529,-0.791303100537605,0.42876713956002,NA
"hsa-miR-422a",4.36827388620835,-0.288492579342219,0.945003632227025,-0.305281979353188,0.760151399651533,NA
"hsa-miR-376c-3p",5.46773099704965,0.0384592499008237,1.24466831194457,0.0308991958192767,0.97534993126149,NA
"hsa-miR-4724-3p",0.174302789566153,0.886778753995606,4.0804728567969,0.217322546949059,0.827956987034761,NA
"hsa-miR-5687",0,NA,NA,NA,NA,NA
"hsa-miR-4758-3p",6.23870023059562,-0.143562964181962,0.823299186157183,-0.174375204780724,0.861570599496426,NA
"hsa-miR-362-3p",14.0044306081342,0.241806778311977,0.72483558834331,0.333602243323417,0.738679725222187,NA
"hsa-miR-4697-5p",1.99662796685101,0.469553052295872,1.46746982960655,0.319974586749606,0.748987595427027,NA
"hsa-miR-6073",0,NA,NA,NA,NA,NA
"hsa-miR-4429",4.05164894743521,-0.153058057444718,1.0021038781003,-0.152736718008588,0.878605903690803,NA
"hsa-miR-3911",4.43115103086367,0.0607721300991795,1.0011614064855,0.0607016308314512,0.951596832862466,NA
"hsa-miR-1257",1.81150712853094,-1.05236061588854,1.56546174187574,-0.672236559820104,0.501433109729566,NA
"hsa-miR-3684",1.54726778811334,-0.619116840199076,1.54478722992105,-0.400778067171565,0.688583528193641,NA
"hsa-miR-3646",0.116224038178668,0.886778753995606,4.0804728567969,0.217322546949059,0.827956987034761,NA
"hsa-miR-4667-5p",0.583501208326727,2.60858033421443,3.18000340717914,0.820307402289359,0.412040887600801,NA
"hsa-miR-4686",20.0311383894714,0.797957196812494,0.475845010046301,1.67692668824004,0.0935568186036133,NA
"hsa-miR-133b",0.34069634900963,-0.074992931272016,3.89134106888748,-0.019271744610517,0.98462432427611,NA
"hsa-miR-548ah-3p",0,NA,NA,NA,NA,NA
"hsa-miR-3663-5p",0.426623967374164,0.713184095325374,3.15210325563945,0.226256577746751,0.821001868624467,NA
"hsa-miR-3191-3p",0.640739495245366,-0.707044480745645,3.11908283469378,-0.2266834573552,0.820669891411216,NA
"hsa-miR-4728-3p",18.7051222339193,-0.228830181575113,0.550003234337243,-0.416052428947721,0.677371638866655,NA
"hsa-miR-572",0.273969917240542,-1.03677459764688,4.0804728567969,-0.254081973837888,0.799432229288097,NA
"hsa-miR-548q",0.703062264137078,0.533539512760123,2.39623878658792,0.222657072302818,0.823802413959955,NA
"hsa-miR-4659b-5p",5.37863414692655,0.665876048404099,0.908969248087727,0.732561689853597,0.463825804220883,NA
"hsa-miR-4478",0,NA,NA,NA,NA,NA
"hsa-miR-3648",0.504642355616023,-0.241431125800107,3.37830914205441,-0.0714650778386991,0.943027617315091,NA
"hsa-miR-1914-5p",3.608258704378,1.37676922025363,1.15424244979671,1.19279031930953,0.232951502368399,NA
"hsa-miR-3197",21.4815720227183,1.85605525085118,0.63251210747004,2.93441853354419,0.00334173264062154,NA
"hsa-miR-4795-5p",2.07221633733373,2.51194352737483,1.58306942748029,1.58675512505664,0.112568115943165,NA
"hsa-miR-181b-3p",55.3926017882833,0.0222202171648995,0.323101945409342,0.068771536292511,0.945171475177901,NA
"hsa-miR-889",17.6531645593238,0.258225838411953,0.614012639562405,0.420554597371131,0.674080353463261,NA
"hsa-miR-937-5p",0.273969917240542,-1.03677459764688,4.0804728567969,-0.254081973837888,0.799432229288097,NA
"hsa-miR-492",0.304220628336264,-0.0749937211741276,4.043419581894,-0.0185471034245225,0.985202400918284,NA
"hsa-miR-597",6.19598027273403,-0.67059727551333,0.897684517057615,-0.747030011959413,0.455045444955152,NA
